leverage_ratio,total_asset_total_liab,current_ratio,quick_ratio,ROI,ROE,asset_turnover,ROS,debt_coversion_ratio,debt_ratio,ROCE,Default,nace,nace_group
17.08599755,1.058527458,0.959599037,0.523758568,0,0,0.282267879,0.064381762,0,0.944708607,0.024502806,0,1041,2
14.95815705,1.066853156,1.058598928,1.054160848,0.179650096,2.86688445,1.009353886,0.046751603,0.012208935,0.937336122,0.244589008,0,1812,2
1.498462836,1.667350551,1.824958902,1.824958902,1.744001374,4.357322618,1.289971527,0.013792545,0,0.599753903,0.097177287,0,1310,2
7.886177437,1.126804147,0.998311246,0.8583837,3.095741691,27.50930997,2.221893535,0.034957618,0,0.887465673,0.720545188,0,1721,2
3.493050155,1.286282749,2.64513978,2.47793133,-5.322579683,-23.91461747,1.792211694,-0.028234226,0,0.777434045,-0.096778367,0,1812,2
9.024503647,1.110809418,0.947385045,0.617791002,0.593801428,5.952564583,0.659853044,0.041498204,0.015986807,0.900244438,0.759557733,0,1411,2
7.052118329,1.141801364,1.138453032,1.029954242,1.124477341,9.05442461,2.030283758,0.022090776,0,0.875809078,0.453368289,0,1512,2
4.848694747,1.206241071,0.724505733,0.481487276,0.258610207,1.512532162,0.889728845,0.050384716,0.005389392,0.82902168,0.575732568,0,1310,2
3.39188897,1.294820971,1.673373152,1.333181882,7.777603259,34.15836997,2.109843379,0.056171236,0,0.772307541,0.330963417,0,1623,2
19.19543207,1.052095728,1.082409811,0.288259154,0.216244991,4.367161022,0.962014424,0.020529414,0.024777699,0.950483852,0.430104523,0,1410,2
2.842403749,1.351814903,1.590322405,0.447871796,0.154170874,0.592386745,0.758562005,0.053543827,0,0.739746246,0.086842039,0,1392,2
2.54370957,1.393126641,1.260778829,0.429833983,1.667595586,5.909474436,0.802151823,0.044975448,0,0.717809832,0.123780355,0,1629,2
2.691835285,1.371493756,1.411032087,0.583341986,0.46180943,1.704924347,0.586293872,0.04903676,0,0.729132011,0.447050354,0,1414,1
2.77074936,1.360913194,1.418146664,0.835844731,0.561079782,2.115691227,2.13560695,0.017088322,0.024364079,0.734800724,0.104927774,0,1083,2
2.87806145,1.347456098,1.516477067,1.121707431,3.405673835,13.20741241,1.504852093,0.034477081,0,0.742139207,0.466153198,0,1512,2
13.48860241,1.074136665,1.195703457,0.831184205,2.726047866,39.4966237,0.845927876,0.05760928,0,0.93098023,0.162204088,0,1102,2
6.091491562,1.164163406,0.778602559,0.589991515,0.1282136,0.909225664,0.073899916,0.059773809,0.003082595,0.858985942,0.044280683,0,1721,2
1.881303422,1.531546367,0.67210011,0.400076935,0.098819214,0.28472814,0.888238337,0.034177735,0.004213003,0.652934852,0.136552939,0,1623,2
12.18403424,1.082074622,0.898726286,0.308777076,0,0,0.47618007,0.018636917,0,0.924150682,0.118090452,0,1051,2
7.866339357,1.127123933,0.858253874,0.686117715,0.270192433,2.395617801,0.605245213,0.029695832,0,0.887213882,0.041444782,0,1812,2
3.403679874,1.293799663,1.032250839,0.899651828,6.82869459,30.07138493,1.120591069,0.10926561,0,0.77291719,0.780172174,0,1512,2
5.327637258,1.187700467,1.444461839,1.317643703,-1.050024709,-6.644175467,0.635620865,0.004246481,0,0.841963128,0.005203386,0,1813,2
7.167795785,1.139512903,1.330422452,0.999317418,0.35020858,2.860432164,2.429436495,0.033930434,0,0.877567948,0.285078181,0,1512,2
4.143770805,1.241326088,1.033824633,0.917975118,0.902445305,4.641971811,1.233772439,0.036492245,0,0.805590094,0.380505743,0,1813,2
4.843012156,1.206483066,1.320199037,1.082035313,3.447790949,20.14548442,1.234498865,0.073411032,0,0.828855396,0.441324767,0,1623,2
2.169721972,1.460888544,0.845145772,0.753484042,0.373805245,1.184858698,0.430659344,0.011004812,0,0.684514917,0.02427328,0,1041,2
6.615465544,1.151160941,0.98429649,0.98429649,-2.563721766,-19.52393477,1.545456586,-0.015711615,0,0.868688264,-0.255775457,0,1039,2
5.214550324,1.19177109,0.894582291,0.333299901,-0.792851186,-4.927213594,0.416923208,0.056241295,-0.053702428,0.839087312,0.039236668,0,1039,2
2.388890541,1.418604362,0.995047859,0.676143738,0.719925848,2.439749897,1.568479852,0.018739255,0.064148287,0.704918177,0.092507362,0,2000,1
8.920328075,1.1121035,0.360936653,0.360936653,1.890827587,18.75762999,1.067092957,0.054826545,0.048989169,0.899196882,0.930207819,0,1310,2
3.44072376,1.290636526,1.687754477,1.024013915,0.126886751,0.563469009,1.407006986,0.019146598,0,0.774811483,0.097283729,0,1520,2
2.25275187,1.443901529,0.921668957,0.812111922,0.496922937,1.616367013,1.42198262,0.018657189,0.031109602,0.692568004,0.103515005,0,1320,2
1.369283444,1.730308983,1.756189683,1.576881525,1.804958855,4.276459134,0.544809895,0.117161485,0.087372036,0.577931462,0.492663947,0,1320,2
5.566870375,1.179634145,2.533946239,2.233332742,-1.0097525,-6.630913777,2.822106299,-0.005070904,0,0.84772046,-0.027397509,0,1520,2
1.736179738,1.575977232,2.478307059,2.363351317,0.253544383,0.693743005,1.111409871,0.008975901,0,0.634526933,0.025407282,0,1812,2
2.224935225,1.449451287,0.879770075,0.546149266,0.171144846,0.551931041,0.396650991,0.099995511,0.01123346,0.689916253,0.148250866,0,1392,2
21.63194474,1.046227929,0.96845175,0.790733339,0.790052435,17.88042305,1.697700989,0.027125381,0.036257638,0.955814668,0.592553505,0,1091,1
20.74576591,1.048202607,0.696483903,0.548088432,0.077594755,1.687357381,0.856407344,0.027790768,0.001310405,0.954014036,0.104484614,0,1812,2
12.80028614,1.078123254,1.032717643,0.313208348,0.471016563,6.500163349,0.726064277,0.021910514,0.029712249,0.927537734,0.398658048,0,1720,2
4.547405767,1.219905601,0.865405688,0.499725017,0.269361682,1.494258549,0.565302248,0.043013558,0.007293076,0.819735559,0.113789308,0,1512,2
1.083385364,1.923032592,2.487477939,1.767871842,7.09416245,14.77987421,1.082797512,0.09882395,0,0.520011987,0.483532151,0,1629,2
7.327677466,1.136468889,2.126377784,2.126377784,1.277855376,10.64156742,2.277827185,0.015959063,0,0.8799185,0.068775911,0,1419,2
2.610834243,1.383019337,1.369751969,1.369751969,0.407295191,1.470675423,0.858379686,0.002424787,0,0.723055689,0.0823116,0,1011,2
17.60789385,1.056792709,1.132652142,0.896366668,-0.325906271,-6.064429304,1.004262547,0.042850761,0,0.946259367,0.220511425,0,1812,2
8.686907049,1.115115771,1.199114701,1.093638877,4.788225237,46.3830928,1.365181548,0.036070614,0,0.896767875,0.328468725,0,1413,3
1.345742077,1.743084442,2.392328694,1.15362163,1.417261426,3.32452976,2.437925817,0.011024152,0,0.573695672,0.128720424,0,1413,3
16.29542933,1.061366901,1.14892499,0.875937372,1.54431576,26.70960409,1.388123946,0.013949897,0,0.942181256,0.181052139,0,1419,2
6.196331901,1.161385803,1.144305159,0.816110566,1.441024024,10.37008715,0.747310994,0.045158313,0,0.861040317,0.082287331,0,1084,1
16.75665902,1.059677767,0.911879204,0.684477603,0.329483836,5.850532134,1.467022642,0.009791828,0.00881592,0.943683099,0.07027605,0,2030,2
16.73702063,1.05974779,1.181590591,0.84735053,1.011334913,17.93806821,1.152599172,0.050879922,0.08792924,0.943620746,0.197306453,0,1812,2
1.667944704,1.599540259,1.890673538,1.182117452,0.546581796,1.458250008,1.526110826,0.011049462,0,0.625179638,0.084119862,0,1396,2
11.26953404,1.088734813,0.73157978,0.538911079,0.004474852,0.054904347,0.476903834,0.039146881,0.000559605,0.918497312,0.074454567,0,1723,2
2.027614305,1.493190444,1.778298395,1.561309385,0.077430793,0.234430576,1.574084359,0.010577762,0.006924216,0.669706938,0.094644501,0,1812,2
1.088072775,1.919056172,1.074730369,0.675437442,6.297731451,13.15012159,0.898601757,0.078464856,0,0.521089489,0.536000124,0,1083,2
14.30566751,1.069902366,1.247598638,0.985176113,0.14366041,2.198818463,0.795944502,0.041277143,0,0.934664725,0.124582798,0,1520,2
16.86374458,1.059298811,1.030223952,0.799058634,0.595982585,10.64648068,1.508035855,0.022120349,0,0.944020695,0.982338734,0,1520,2
1.709484592,1.584971637,0.740698754,0.701219315,-0.270976868,-0.734207649,0.347478481,0.033562397,-0.032055077,0.630926117,0.036239124,0,1430,3
2.550297624,1.392111097,1.812231891,1.751002899,0.751253958,2.667175142,0.822948599,0.043839388,0.039807175,0.718333473,0.090453709,0,1051,2
23.56377255,1.042438026,0.924877173,0.695488126,0.841702341,20.67538487,1.484251776,0.028083147,0,0.959289641,0.112487724,0,1410,2
8.571234806,1.116669304,1.119209917,0.622882645,2.144753122,20.52793573,2.399471851,0.022150745,0,0.895520273,0.511836028,0,1410,2
10.36509106,1.096477686,1.541810688,1.357445845,0.425253517,4.833044938,1.325918154,0.019063796,0.020061586,0.912011264,0.059865617,0,1812,2
4.076339389,1.245318141,1.296806175,0.724588462,1.809426,9.185260474,0.758672144,0.06563104,0.061111645,0.803007655,0.255245823,0,1430,3
0.86483282,2.156292843,1.013635979,0.981911574,1.665214103,3.105345912,0.75629284,0.046993967,0.052251075,0.463758901,0.30053472,0,1629,2
6.148784039,1.162633782,1.008549213,0.935156901,9.391464019,67.13754808,2.672010142,0.037555053,0,0.860116071,0.989626432,0,1512,2
17.4842762,1.057194246,1.000658506,0.96181088,0.133400942,2.465819857,0.44334017,0.050366565,0.023312407,0.945899964,0.042652704,0,1071,2
8.352422021,1.119725751,1.38306089,1.243416683,0.05592142,0.523000717,1.181180023,0.037269498,0.003345396,0.893075826,0.086526648,0,1812,2
9.840011048,1.101625902,2.566811591,2.38896147,0.456030612,4.943376869,0.639289542,0.061198716,0,0.907749172,0.060384261,0,1089,2
19.81680191,1.050462229,0.899490904,0.771218587,1.45412835,30.27030183,2.461812654,0.029655586,0.129764497,0.951961881,0.901572349,0,1520,2
1.896968408,1.527156908,1.606989551,1.062179776,1.663522892,4.819173265,1.741006524,0.022411465,0,0.654811562,0.246918539,0,1320,2
4.132056197,1.242010261,2.286480147,1.987342939,2.988825082,15.33881828,0.938443773,0.03603168,0,0.805146327,0.076281989,0,1439,2
8.103322307,1.123406174,1.796245652,1.482112912,1.313734226,11.95934609,0.923408863,0.058965705,0,0.890149995,0.108105847,0,1520,2
3.401413824,1.293995395,0.764710689,0.52046598,0.873292131,3.843720056,0.720149717,0.043614461,0.052142093,0.772800277,0.067988185,0,1623,2
5.638296694,1.177358528,1.541817452,1.324242012,0.345133924,2.29110139,1.825985769,-0.003415928,0,0.849358948,-0.018907165,0,1812,2
16.38925365,1.061015591,0.53834166,0.324862938,0.16156206,2.809443643,0.201761255,0.053156936,0.031989959,0.942493219,0.061105114,0,1102,2
2.319413796,1.431143422,0.890993162,0.868213535,-2.407480089,-7.991422623,1.643482621,-0.007587132,0,0.698741988,-0.287694974,0,1810,1
14.50169306,1.068957466,1.275861752,1.238319388,-1.617305388,-25.07097171,1.930941281,-0.005285969,0,0.935490917,-0.020448036,0,1410,2
5.359130447,1.186597436,2.277674202,2.277674202,2.925840531,18.6058016,0.630286699,0.086137875,0.13095453,0.842745795,0.122775554,0,1330,2
13.01394966,1.076840623,1.046251777,0.344139312,0.205452163,2.879196275,1.092438486,0.02243205,0.007557346,0.928642529,0.322581176,0,1102,2
6.596657045,1.151591934,1.235211152,0.276485538,0.913867421,6.942337383,0.772877171,0.042589851,0,0.868363151,0.066924176,0,1392,2
23.37007252,1.042789769,1.192676663,1.117539229,0.271212309,6.609463632,1.287308266,0.051704565,0.006802897,0.958966064,0.294122242,0,1812,2
8.938304052,1.111878047,1.02006328,0.672291122,0.288333163,2.865542647,0.622687008,0.042143546,0,0.899379211,0.225142032,0,1723,2
11.49989159,1.086957342,1.339787921,1.067324502,0.245622252,3.070251518,1.5152291,0.016602902,0.015640533,0.919999306,0.061144042,0,1622,3
14.0979987,1.070932054,1.294990591,1.280466516,-0.93784936,-14.15964842,1.012799608,0.014297018,0,0.933766056,0.051523292,0,1071,2
7.580837646,1.131911544,1.457383356,1.325520259,0.118875253,1.020049244,1.278416968,0.021639925,0.022129561,0.883461261,0.072536255,0,1073,1
20.02215034,1.049944685,1.086587324,1.017562885,0.722570112,15.18997752,1.138143773,0.029035921,0.03761098,0.952431127,0.286593158,0,1512,2
4.874822167,1.205135688,1.443894054,0.936091599,5.763925125,33.86203509,1.257613017,0.097852748,0,0.829782082,0.251015848,0,1623,2
11.13611242,1.089797944,1.040746047,0.920200154,0.109333948,1.326889083,1.608381655,0.022655002,0.002753529,0.917601291,0.268435136,0,1419,2
1.237838433,1.807859874,0.920451125,0.904827446,2.167102131,4.849624436,0.779546253,0.037661922,0,0.553140215,0.098601359,0,1812,2
5.928137562,1.168687044,0.770982442,0.626886997,0.550833919,3.816253165,1.114232219,0.024315492,0.061803634,0.855661065,0.142841741,0,1520,2
5.601628549,1.178519513,1.270137149,1.023913073,0.573926146,3.788847232,1.418486052,0.023301194,0.016940767,0.848522226,0.247236964,0,2042,2
18.42700018,1.054268193,0.782466243,0.341844982,2.193406995,42.61131808,1.59163912,0.025309179,0.093502328,0.948525249,0.158457736,0,1051,2
7.786546426,1.128426641,1.476765429,1.342367628,1.266155107,11.12513063,0.767562044,0.045534472,0.058971245,0.886189641,0.074949133,0,1520,2
2.83260397,1.353032055,0.939804768,0.898024444,0.489758437,1.877050129,0.584659203,0.059979908,0.01759255,0.73908079,0.364719763,0,1813,2
8.488961652,1.117800037,0.892357357,0.640883208,3.311076339,31.41867641,1.155759147,0.082967878,0,0.894614391,0.267960524,0,1629,2
0.920370475,2.086518991,1.830449626,1.730446725,3.619182057,6.950170366,2.845001895,0.022782376,0,0.479267145,0.37232525,0,1071,2
19.23947146,1.05197648,1.047238355,0.669745729,0.931211588,18.84723036,1.400001286,0.032900314,0.021313243,0.950591595,0.529043459,0,1812,2
12.98623772,1.077004597,1.069213719,0.845056698,2.486147446,34.7718492,1.571003252,0.03251698,0,0.928501144,0.493588961,0,1623,2
1.330464732,1.751617067,1.595234723,1.396331192,3.432703352,7.999794097,1.746576333,0.034780329,0,0.570901037,0.540262523,0,1084,1
7.084374401,1.141155724,1.444749035,1.436956444,1.547448386,12.51015212,0.981804021,0.038217271,0.121142766,0.876304591,0.111641388,0,1814,2
0.892617619,2.12030054,2.130482288,1.664019541,3.50447245,6.632626304,0.964061894,0.055622943,0,0.471631253,0.27593897,0,1399,2
1.854615652,1.539195277,1.612161502,1.575569971,2.094479317,5.978933441,0.86863755,0.039950552,0,0.649690143,0.184769948,0,1520,2
2.609520936,1.383212101,1.918784971,1.520472662,1.585786439,5.723929351,1.689821961,0.024992695,0.118996907,0.722954925,0.134649832,0,2059,1
1.179224821,1.848014715,2.012211063,1.97112863,4.720491628,10.28701252,0.836711766,0.098879763,0,0.541121232,0.255574109,0,1624,2
7.866311737,1.12712438,1.186066385,0.981782667,1.975288841,17.51352664,1.698247687,0.066537826,0.099090436,0.88721353,0.297152027,0,1071,2
8.667105693,1.115378771,1.639584406,1.601009562,0.139724112,1.350727759,0.863371697,-0.059678679,0.007415853,0.896556422,-0.137162296,0,1089,2
7.329528025,1.136434433,1.343273469,1.335584532,4.284873921,35.6909774,1.072428359,0.066770457,0,0.879945179,0.3231405,0,1073,1
3.211351347,1.311395388,1.176868262,1.130961082,7.76637447,32.70693159,1.479503885,0.092417266,0,0.762546528,0.370556921,0,1812,2
10.22061239,1.097841495,1.284664335,1.194212502,0.7885036,8.847493265,1.269801161,0.023412478,0.035530986,0.910878305,0.057159022,0,1721,2
0.967772989,2.033300176,1.86772919,1.722551945,3.859753325,7.595118337,1.14969686,0.063268076,0,0.491811299,0.898527702,0,1721,2
16.48434886,1.060663603,0.394820023,0.308134717,0.592071789,10.35198971,0.911367947,0.028034688,0.036018751,0.942805991,0.370753436,0,1089,2
4.282716063,1.233496684,1.225101272,0.936449805,1.078229973,5.695982798,1.837616785,0.015083029,0.042872075,0.810703436,0.123849039,0,2042,2
4.960177126,1.201605704,1.405845359,1.396564775,0.977116916,5.823789892,2.219615609,0.021837816,0,0.832219751,0.218794088,0,1413,3
4.948760462,1.202070803,1.056806743,0.819842997,0.986213524,5.86674802,1.931734313,0.031002482,0.019946155,0.831897753,0.398324188,0,1013,2
17.92776036,1.055779416,1.023187646,0.519152712,0.03238771,0.61302682,1.594262959,0.010830521,0.001148368,0.947167548,0.059072766,0,1107,1
13.15544982,1.076014124,1.042799755,0.548188266,-1.181325277,-16.72219068,0.456511748,0.061830443,0,0.92935583,0.125332127,0,1392,2
17.99285265,1.055577624,1.034741838,0.579413916,-0.580044128,-11.01669266,1.06008458,0.035424836,-0.01525733,0.947348615,0.123501881,0,1520,2
5.798652224,1.172453867,0.888869285,0.485056393,0.110812895,0.753378338,0.75420391,0.030052928,0.005452867,0.852912023,0.108528719,0,2059,1
9.42944112,1.106050824,0.807972529,0.342231569,-2.629983516,-27.42925822,1.08234043,0.005165109,0,0.904117585,0.027665853,0,1083,2
16.37326678,1.061075167,0.969851139,0.932709374,1.727804212,30.01760351,1.1990084,0.018027894,0,0.942440301,0.107610025,0,1812,2
-8.943917816,0.888192175,0.61073498,0.273819068,0.05389455,-0.428133873,1.215455775,0.058432898,0.001290914,1.12588247,0.21937099,0,1085,3
1.054574645,1.948249614,1.512147415,1.299119407,0.535720998,1.100678779,1.708277364,0.017094146,0.049237259,0.513281252,0.805643489,0,1511,2
5.068611064,1.197292708,1.429380961,1.299450272,1.509910277,9.163058213,1.872737683,0.049118987,0,0.835217649,0.480726292,0,1812,2
4.310747315,1.231978339,1.011340109,0.825288334,2.195883826,11.66178413,1.867386009,0.011757973,0.060411112,0.811702583,0.441784548,0,1010,1
10.76244506,1.092915689,0.918551296,0.841111741,3.33690901,39.25020888,0.888504784,0.078135826,0.123434412,0.914983662,0.167159939,0,1520,2
2.271606912,1.440217009,0.954587425,0.843870476,-3.085102618,-10.09324305,0.727315323,-0.026312192,0,0.694339807,-0.052590625,0,1310,2
0.864952626,2.156132683,1.12950134,0.55868119,0.090208296,0.168234198,0.357695377,0.02392589,0.006021479,0.46379335,0.053643769,0,1623,2
1.586991727,1.630123008,3.029672108,2.228310339,0.083985736,0.217270404,0.480347728,0.065939698,0.004060258,0.613450639,0.102854022,0,1413,3
5.970096961,1.167501467,0.577140822,0.412132217,0.12808011,0.892730785,0.473189058,0.073587687,0.008004609,0.856529973,0.140676268,0,1812,2
15.93737112,1.062745605,1.194068636,1.119850152,0.415683983,7.040593884,1.498695552,0.019486262,0,0.94095896,0.12366419,0,1623,2
4.605120331,1.217149592,1.193224696,0.708511198,1.076248752,6.032503763,2.331101094,0.018651485,0.066420047,0.821591698,0.117713581,0,1512,2
21.14051033,1.047302548,0.732583514,0.671110345,1.029074674,22.78423846,2.191342616,0.024347306,0,0.954833923,1.113328013,0,1071,2
10.35154961,1.096603894,1.11694883,1.103732058,2.092776367,23.75625475,1.982995615,0.054496341,0,0.9119063,0.971331964,0,1624,2
6.883595059,1.145272927,1.16024952,0.947218938,0.155237231,1.223827471,1.140908662,0.033895089,0.005353103,0.873154317,0.334197872,0,1396,2
0.903191569,2.107184826,1.738325934,0.90002264,6.034224093,11.48428442,0.650716942,0.121508201,0,0.474566819,0.795831363,0,1013,2
7.541126718,1.132606179,1.093239119,0.921202026,0.287705921,2.457332729,1.517729192,0.0188876,0.009735869,0.882919428,0.095637297,0,1723,2
1.041870642,1.959812054,2.643247073,2.00173582,7.21922556,14.74072473,1.356058798,0.063540606,0,0.51025301,0.401372263,0,1413,3
2.130942858,1.46927584,0.592495518,0.482384377,-3.011463533,-9.428720239,0.394175775,-0.048039516,0,0.680607394,-0.055897925,0,1712,3
22.87847125,1.043709214,0.349990234,0.147747198,0.359314668,8.579884974,0.402620232,0.073900104,0,0.958121272,0.236477687,0,1621,3
1.705280027,1.586413952,1.007958052,1.005548612,-1.143470635,-3.093408271,0.711337965,-0.006780116,0,0.6303525,-0.014399342,0,1512,2
23.10442255,1.043281757,0.860564786,0.840562971,1.273159402,30.68877219,1.543225481,0.038926976,0,0.958513837,0.369111627,0,1512,2
5.311319726,1.188277123,1.160569735,1.072415157,0.684288994,4.318766627,1.480384349,0.024666275,0.03196546,0.841554533,0.273232591,0,1051,2
11.70898319,1.085404512,1.296490227,0.686145385,0.109290461,1.388970632,1.322718677,0.008009318,0.008385049,0.921315499,0.037988907,0,2041,2
11.0416531,1.090566149,0.76557996,0.638153829,0.090472152,1.089434264,1.053127804,0.035091569,0,0.916954924,0.07885143,0,1623,2
20.84852885,1.047965015,0.77875653,0.729586938,1.583934666,34.60664225,2.475073475,0.035769037,0.12456252,0.954230328,0.223440258,0,1013,2
7.223311845,1.138440652,0.963836611,0.928302174,1.24798116,10.26253825,0.918400242,0.048178548,0,0.878394494,0.384742349,0,1083,2
2.454362169,1.407437832,2.739839363,2.268498602,4.913904321,16.97440519,0.814929281,0.084533618,0,0.710510957,0.120996292,0,1812,2
1.765329101,1.566466615,1.070348974,1.012924267,0.046482269,0.128538772,0.753172987,0.001475088,0.002240117,0.638379389,0.003608188,0,1330,2
2.458429264,1.406763788,1.927092063,1.844685914,2.432737095,8.413449161,1.81752983,0.033924367,0,0.710851394,0.212220815,0,1520,2
1.332017255,1.750741026,1.730654143,1.15901097,-0.052538685,-0.122521119,1.097584505,0.000207153,-0.003147873,0.571186706,0.002922673,0,1410,2
9.938193255,1.100621911,0.288158395,0.087943834,0.009794162,0.107130439,0.244655595,0.053900998,0,0.908577223,0.693285155,0,1091,1
1.262726814,1.791936933,2.768567449,2.429556772,1.757907173,3.977663696,1.57358679,0.002573226,0,0.558055354,0.01327693,0,1439,2
2.978594434,1.335728822,0.849989747,0.802191771,4.406777638,17.53278098,1.698119024,0.055133438,0.122329089,0.748654954,0.325080457,0,1091,1
10.15596973,1.098464256,0.81712353,0.534779266,1.553341466,17.32903039,0.924842196,0.028639576,0,0.910361894,0.692451494,0,1320,2
2.090675658,1.478314269,1.526319522,1.526319522,4.695685841,14.51284193,1.721138451,0.04060498,0,0.676446153,0.67808648,0,1413,3
2.020601688,1.494902091,1.412849433,1.303151475,-5.940821067,-17.94485414,2.149985639,-0.018951748,0,0.668940131,-0.197975198,0,1071,2
2.587096859,1.386533653,0.916181705,0.703295804,0.686580464,2.462830627,0.782274508,0.044660604,0.013757895,0.721223028,0.480924797,0,1610,2
8.164060185,1.122488073,1.347700124,0.75319772,0.171276539,1.56958851,1.061295109,0.018289067,0.005348632,0.890878063,0.069185513,0,1512,2
6.409633307,1.156015165,0.989206494,0.969685185,0.703655813,5.213831548,2.005593041,0.027777029,0.049584997,0.865040555,1.02571206,0,2041,2
1.567880989,1.637803511,2.726067624,2.552224177,0.768892588,1.974424658,1.146479483,0.047088941,0,0.610573853,0.2004863,0,2010,1
1.674713204,1.597117165,2.152635521,2.124380929,2.291139613,6.128141376,1.253491793,0.022273487,0,0.62612814,0.081734413,0,1812,2
-6.250730241,0.840018692,0.770067085,0.76117993,1.173226503,-6.160295879,1.705050497,0.045215769,0.061149991,1.1904497,0.168925466,0,1511,2
1.708347638,1.585360952,1.585360952,1.121846926,3.517169175,9.525716829,1.999931924,0.035399425,0,0.630771181,0.30159,0,1511,2
2.637909405,1.379088076,1.504834959,1.504834959,1.35101813,4.914881563,0.789747688,0.033049509,0,0.725116849,0.06398073,0,1439,2
3.798462156,1.263264437,1.791391851,1.115914544,0.618830076,2.969432699,0.782582529,0.040547411,0.021219215,0.791599899,0.06308523,0,1811,1
1.023242011,1.97728591,2.012025213,1.324943474,6.976442509,14.11503157,0.722037721,0.140456147,0,0.505743755,0.477182876,0,1101,1
5.915655119,1.169042985,1.103843848,0.791247021,3.305058784,22.8566467,2.137646332,0.025851294,0,0.855400539,0.995701746,0,1419,2
3.255183962,1.3072023,1.484409555,1.095588884,0.131497718,0.559546979,0.517745806,0.01837311,0,0.764992534,0.055552004,0,1396,2
21.18697723,1.047198805,1.163265228,1.152070238,-0.150575613,-3.340817686,0.946398863,0.022580042,-0.007522139,0.954928516,0.043889281,0,1814,2
21.0573422,1.047489374,1.166939735,0.612114177,1.701778246,37.53670511,0.906297293,0.075770645,0.056360334,0.954663622,0.365253892,0,2030,2
8.352608473,1.119723079,0.657657446,0.570671922,0.644918834,6.031673355,1.225259393,0.048738469,0.014424377,0.893077958,0.197967532,0,1812,2
3.858904301,1.259140917,0.426026241,0.396516959,0.191302363,0.929519875,0.741288817,0.031927008,0.004068882,0.794192283,0.100167757,0,1512,2
3.974242288,1.251620291,0.523453904,0.398773717,0.706029177,3.511960189,0.142737494,0.007805568,0,0.798964356,0.002217658,0,1624,2
2.890814681,1.345923247,1.335313681,1.335313681,6.049848037,23.53883756,2.217129854,0.047772554,0,0.742984418,0.54861008,0,1520,2
1.12076777,1.8922455,1.007965856,1.007965856,-0.36342128,-0.770732137,0.058334665,-0.035338095,0,0.528472653,-0.003957481,0,1413,3
9.015578728,1.110919113,1.820107217,1.777224546,0.480632371,4.813811354,1.336406487,0.018328261,0,0.900155545,0.04124525,0,1812,2
6.31833316,1.15826959,1.701889146,1.671244635,-0.081749874,-0.598272812,1.509667811,0.024683394,0,0.863356863,0.059315585,0,1071,2
3.298769975,1.303143295,1.497471752,1.358815573,0.8323247,3.577972431,1.527096413,0.029670858,0.127901835,0.767375318,0.128017642,0,1399,2
3.247883129,1.307892852,1.132613657,1.120867277,0.621470268,2.639933067,1.18597173,0.074550922,0,0.764588627,0.45535316,0,1814,2
2.159578475,1.463053328,1.133640652,1.101384466,1.564997205,4.944731482,0.982284273,0.031219994,0.083488708,0.683502085,0.083766141,0,1814,2
3.047157427,1.328174708,1.456600981,0.803245558,2.166887879,8.769736372,0.936325051,0.037945881,0,0.752912997,0.091634702,0,1812,2
0.891024877,2.122303121,1.720600472,1.498084098,0.196487394,0.37156255,0.636709969,0.027718414,0.014178405,0.471186227,0.101469287,0,1439,2
2.138591586,1.467597463,0.851289092,0.791025964,7.278949886,22.84565086,1.162702149,0.084673655,0,0.681385751,0.412244101,0,1083,2
2.811862039,1.355636225,1.542014225,1.30859872,-1.589605785,-6.05935795,1.327534584,-0.004133318,0,0.73766102,-0.034340484,0,1410,2
9.500046072,1.105262647,1.123956147,0.728117767,3.029141815,31.80612861,0.82658246,0.064540254,0.073103523,0.904762323,0.725344364,0,1439,2
19.66874818,1.050842077,1.089164728,0.944708982,0.154107383,3.1852067,1.984612682,0.004826642,0,0.951617776,0.110663167,0,1419,2
5.646407394,1.177103764,1.372545309,0.812938649,0.546102578,3.629620213,0.953297767,0.009329272,0,0.849542777,0.034388105,0,1320,2
13.12330827,1.076200298,1.221543181,1.194232034,1.530196437,21.611436,1.113716428,0.048426579,0,0.92919506,0.32241588,0,1812,2
11.10588235,1.090042373,0.784180725,0.77240795,0.355823794,4.307560993,0.995022227,0.037651152,0.070838695,0.91739553,0.262358353,0,1071,2
14.02016738,1.071325825,1.445620907,0.744112488,0.105615621,1.586364307,0.63996111,0.034132713,0.003610743,0.933422846,0.060075102,0,1414,1
3.548537895,1.281806206,1.66052488,0.432167101,0.215073213,0.978268661,0.579919329,0.066740785,0.020898384,0.780149133,0.115502893,0,1039,2
8.266057839,1.120976652,1.050836055,0.638367638,2.160673807,20.02092846,1.737727504,0.029939207,0.102698482,0.89207924,0.295259625,0,1330,2
23.06485552,1.043356005,1.121597905,0.823254553,0.188883517,4.545454545,1.030276165,0.012748197,0.007045901,0.958445626,0.10640607,0,1414,1
19.75857193,1.050610945,1.049973376,0.907659539,0.116508961,2.418559655,0.758185651,0.033147395,0.004374998,0.951827129,0.149547762,0,1439,2
3.129819403,1.319507253,2.181057638,2.180977105,7.373017562,30.44923098,1.781632124,0.062551726,0,0.757858661,0.333400552,0,1392,2
18.96245445,1.052735789,1.141988995,1.126561985,1.720502924,34.34546127,2.237047951,0.019119774,0,0.94990596,0.419941303,0,1052,3
